Date,Open,Adj Close
2007/5/30,14.5232,10.344568
2007/5/31,14.4517,11.194974
2007/6/1,15.6321,11.375372
2007/6/4,16.168699,10.79297
2007/6/5,14.8809,11.076462
2007/6/6,15.3746,11.040368
2007/6/7,15.5177,11.174371
2007/6/8,15.4533,10.947576
2007/6/11,15.21,11.231069
2007/6/12,15.4533,11.148579
2007/6/13,15.5821,11.669167
2007/6/14,16.1544,11.442446
2007/6/15,15.8826,11.442446
2007/6/18,16.655199,12.359853
2007/6/19,16.9485,12.426852
2007/6/20,17.241899,11.865056
2007/6/21,16.605101,12.272247
2007/6/22,17.077299,12.45776
2007/6/25,17.613899,12.864953
2007/6/26,17.528,12.627854
2007/6/27,17.671101,13.050539
2007/6/28,18.1147,12.751555
2007/6/29,17.3134,12.669136
2007/7/2,17.5137,12.30834
2007/7/3,17.1346,12.586648
2007/7/4,17.456499,12.419364
2007/7/5,17.027201,12.284437
2007/7/6,16.812599,12.585485
2007/7/9,17.456499,13.42625
2007/7/10,19.159201,14.427913
2007/7/11,19.6028,14.26179
2007/7/12,19.903299,14.370823
2007/7/13,19.8174,14.194326
2007/7/16,19.5742,13.659763
2007/7/17,18.872999,14.474556
2007/7/18,19.745899,14.303357
2007/7/19,19.738701,14.194326
2007/7/20,19.5742,15.040314
2007/7/23,21.0336,15.253081
2007/7/24,21.1052,15.299797
2007/7/25,20.983601,15.445098
2007/7/26,21.4629,15.393233
2007/7/27,20.962099,15.061057
2007/7/30,20.604401,15.253081
2007/7/31,20.8906,15.471069
2007/8/1,21.4629,15.128527
2007/8/2,21.141001,15.569654
2007/8/3,21.7777,17.126625
2007/8/6,24.1243,17.448423
2007/8/7,24.045601,17.183718
2007/8/8,23.4303,17.759773
2007/8/9,24.7467,18.735464
2007/8/10,25.827,18.86002
2007/8/13,25.998699,18.82375
2007/8/14,25.755501,18.782183
2007/8/15,25.755501,18.818527
2007/8/16,25.862801,18.169783
2007/8/17,24.796801,17.173344
2007/8/20,24.761,18.673223
2007/8/21,25.741199,18.896368
2007/8/22,25.512199,18.901587
2007/8/23,26.0774,19.488022
2007/8/24,26.9359,20.261318
2007/8/27,27.815901,19.851311
2007/8/28,27.114799,19.539886
2007/8/29,26.4781,19.202566
2007/8/30,26.685499,19.404957
2007/8/31,26.7785,19.737129
2007/9/3,27.5441,19.846085
2007/9/4,27.393801,19.472422
2007/9/5,26.757099,19.04689
2007/9/6,26.4709,19.186968
2007/9/7,26.3064,18.673223
2007/9/10,25.376301,18.865242
2007/9/11,26.1847,18.08157
2007/9/12,24.896999,17.957016
2007/9/13,24.7181,18.263216
2007/9/14,25.311899,18.123064
2007/9/17,25.3978,18.361801
2007/9/18,25.362,18.003735
2007/9/19,25.111601,18.320311
2007/9/20,25.3978,18.413742
2007/9/21,25.526501,18.673223
2007/9/24,25.748301,19.648916
2007/9/25,27.1577,19.192192
2007/9/26,26.4065,19.342718
2007/9/27,26.664101,19.596977
2007/9/28,27.3223,19.861683
2007/10/8,28.330999,21.231787
2007/10/9,29.046499,20.894464
2007/10/10,29.046499,21.003424
2007/10/11,29.3326,22.186731
2007/10/12,30.5989,21.75083
2007/10/15,29.9121,21.340818
2007/10/16,30.1196,21.839037
2007/10/17,29.905001,21.17477
2007/10/18,29.211,20.681698
2007/10/19,28.617201,21.01387
2007/10/22,28.9678,21.01387
2007/10/23,29.046499,21.647015
2007/10/24,30.1196,22.295761
2007/10/25,30.6562,21.693737
2007/10/26,29.6903,22.560396
2007/10/29,31.0783,23.110558
2007/10/30,31.8652,23.271454
2007/10/31,32.5163,23.598402
2007/11/1,32.587799,23.442728
2007/11/2,31.6936,22.446287
2007/11/5,30.6061,21.833815
2007/11/6,29.905001,21.875381
2007/11/7,30.370001,22.492933
2007/11/8,30.620399,21.304474
2007/11/9,28.624399,21.102081
2007/11/12,28.6029,21.268129
2007/11/13,29.583,20.780285
2007/11/14,29.3326,21.595079
2007/11/15,29.6689,21.517241
2007/11/16,29.118,21.003424
2007/11/19,28.9534,20.328781
2007/11/20,27.9018,20.359901
2007/11/21,28.259501,20.095268
2007/11/22,27.243601,19.35824
2007/11/23,26.334999,19.877277
2007/11/26,27.9018,19.866905
2007/11/27,27.1577,19.498394
2007/11/28,27.014601,19.576231
2007/11/29,27.5655,20.837378
2007/11/30,28.5457,20.370279
2007/12/3,27.9375,20.619385
2007/12/4,28.4741,20.85297
2007/12/5,28.624399,21.449776
2007/12/6,29.726101,21.392685
2007/12/7,29.676001,21.449776
2007/12/10,28.617201,21.185072
2007/12/11,29.253901,20.749163
2007/12/12,28.259501,19.866905
2007/12/13,27.1863,19.415331
2007/12/14,26.4709,20.027733
2007/12/17,27.2006,18.844496
2007/12/18,25.755501,18.802929
2007/12/19,26.334999,19.155851
2007/12/20,26.685499,19.622948
2007/12/21,26.8358,19.674887
2007/12/24,27.4081,20.13154
2007/12/25,27.9018,19.789066
2007/12/26,27.2794,19.773472
2007/12/27,27.336599,20.59864
2007/12/28,28.4312,20.56752
2008/1/2,28.345301,20.136763
2008/1/3,27.68,19.680038
2008/1/4,27.129101,19.923998
2008/1/7,27.2293,20.276911
2008/1/8,28.595699,20.920435
2008/1/9,28.7603,21.17992
2008/1/10,29.3326,21.330446
2008/1/11,29.440001,22.285391
2008/1/14,30.7635,22.389124
2008/1/15,30.8708,21.698885
2008/1/16,29.4757,20.484457
2008/1/17,27.758699,20.318409
2008/1/18,27.9018,20.603861
2008/1/21,28.438299,19.22331
2008/1/22,25.7913,18.232098
2008/1/23,25.862801,19.062487
2008/1/24,26.757099,19.04689
2008/1/25,26.2563,19.65929
2008/1/28,26.757099,18.460384
2008/1/29,25.8127,18.164633
2008/1/30,25.4622,17.111029
2008/1/31,23.251499,16.877518
2008/2/1,23.2658,17.209686
2008/2/4,24.5035,18.828897
2008/2/5,25.6124,18.709568
2008/2/13,24.9685,17.951792
2008/2/14,25.047199,18.076347
2008/2/15,24.7038,17.396481
2008/2/18,24.4534,17.905075
2008/2/19,24.854,18.123064
2008/2/20,24.6966,17.095507
2008/2/21,23.3946,16.711391
2008/2/22,22.893801,15.751298
2008/2/25,21.670401,15.455472
2008/2/26,22.178301,15.756524
2008/2/27,22.0352,16.524601
2008/2/28,22.893801,16.488255
2008/2/29,22.757799,16.592062
2008/3/3,22.607599,17.214838
2008/3/4,23.9597,16.415569
2008/3/5,22.621901,16.768484
2008/3/6,23.179899,17.308271
2008/3/7,23.466101,17.209686
2008/3/10,23.251499,16.088619
2008/3/11,21.827801,16.239143
2008/3/12,23.144199,15.39838
2008/3/13,21.233999,15.709805
2008/3/14,21.5702,15.216733
2008/3/17,20.747499,14.879413
2008/3/18,20.3969,14.640682
2008/3/19,20.740299,15.201212
2008/3/20,20.747499,15.901823
2008/3/21,21.7491,15.756524
2008/3/24,22.142599,14.843074
2008/3/25,20.532801,15.424352
2008/3/26,21.4701,15.927791
2008/3/27,21.4629,15.881077
2008/3/28,21.6632,16.981323
2008/3/31,22.5217,16.695869
2008/4/1,22.872299,16.44676
